Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
2003-11-17,70.55331683378652,70.70799189687912,69.96822887950944,70.56676483154297,44382100,17,0,47,11,2003
2003-11-18,70.77524389865579,70.91647096748646,69.73957359636549,69.83372497558594,41155000,18,1,47,11,2003
2003-11-19,69.96150166269466,70.6205664256484,69.88752484856111,70.425537109375,29827000,19,2,47,11,2003
2003-11-20,69.94132673540425,70.77524111753029,69.77319854613644,69.79337310791016,53578700,20,3,47,11,2003
2003-11-21,70.10275513588554,70.16328397519054,69.68580035100113,70.08258056640625,30016000,21,4,47,11,2003
2003-11-24,70.40537786446623,71.13841447016337,70.39865129875474,71.01063537597656,28906400,24,0,48,11,2003
2003-11-25,71.1047905395392,71.56882094740585,70.91648261929333,71.2796401977539,37580000,25,1,48,11,2003
2003-11-26,71.56882459426042,71.58899916116965,70.87613709908894,71.53520202636719,33053600,26,2,48,11,2003
2003-11-28,71.47463283838904,71.73019089058869,71.42083060309821,71.58895874023438,10507500,28,4,48,11,2003
2003-12-01,71.85796604362992,72.41615270009977,71.8243434941323,72.36235046386719,38699000,1,0,49,12,2003
2003-12-02,72.21440868780792,72.47668821874888,72.00593140189703,72.1807861328125,35352000,2,1,49,12,2003
2003-12-03,72.39599708930304,72.68517777114837,72.00593847083908,72.06646728515625,39078600,3,2,49,12,2003
2003-12-04,72.0731698576966,72.44305381821606,71.91849484210749,72.36235046386719,36089500,4,3,49,12,2003
2003-12-05,72.03956776633068,72.49687664244905,71.70331139068085,71.85798645019531,28824400,5,4,49,12,2003
2003-12-08,71.78403709261535,72.38929982645536,71.7436879539817,72.34222412109375,32482900,8,0,50,12,2003
2003-12-09,72.56413683139988,72.584311395764,71.64951895387678,71.78401947021484,43596100,9,1,50,12,2003
2003-12-10,71.80417107542428,71.94540324254626,71.2594374883064,71.77727508544922,36915400,10,2,50,12,2003
2003-12-11,71.74369399570776,72.69866131681617,71.73696742841334,72.58433532714844,45304000,11,3,50,12,2003
2003-12-12,72.61125229351656,72.76592745893248,72.22119339929345,72.72557830810547,34142200,12,4,50,12,2003
2003-12-15,73.41819497832931,73.45854922093558,72.28165224038196,72.36235046386719,38693400,15,0,51,12,2003
2003-12-16,72.41617476938711,72.96763503167298,72.30857026412879,72.73898315429688,32894200,16,1,51,12,2003
2003-12-17,72.67172124698192,72.9676284790039,72.49687163793688,72.9676284790039,23198800,17,2,51,12,2003
2003-12-18,73.00123230262997,73.79479724020293,72.89362784221049,73.78807067871094,29353100,18,3,51,12,2003
2003-12-19,73.85299520518743,73.90029334774803,73.3664970787863,73.58271789550781,41465100,19,4,51,12,2003
2003-12-22,73.50836933918193,74.09622192382812,73.5016109908225,74.09622192382812,27611300,22,0,52,12,2003
2003-12-23,73.97460153731987,74.29217175631955,73.90702836019135,74.14352416992188,24741200,23,1,52,12,2003
2003-12-24,74.00163305296591,74.24488208403467,73.94082337275384,74.06920623779297,8055800,24,2,52,12,2003
2003-12-26,74.12999595754826,74.38000327080408,74.07593948628612,74.12323760986328,8308400,26,4,52,12,2003
2003-12-29,74.3935059398947,75.18406240617436,74.1772852357385,75.1097412109375,22483700,29,0,1,12,2003
2003-12-30,75.0624685497339,75.18409306761671,74.90030424426025,75.12328338623047,19559500,30,1,1,12,2003
2003-12-31,75.15031714302873,75.3530212509645,74.8935513891551,75.19085693359375,31501800,31,2,1,12,2003
2004-01-02,75.50164184016819,75.80570560512894,74.8191982660361,75.15704345703125,38072300,2,4,1,1,2004
2004-01-05,75.46785687108793,76.02867594392823,75.4002837119745,75.97462463378906,27959800,5,0,2,1,2004
2004-01-06,75.7854465797675,76.17058994649491,75.67733362870263,76.04896545410156,20472800,6,1,2,1,2004
2004-01-07,75.94084403178354,76.39355536487162,75.60299883005655,76.30571746826172,30170400,7,2,2,1,2004
2004-01-08,76.5219338369039,76.63004676975685,76.19760019345344,76.60977172851562,36438400,8,3,2,1,2004
2004-01-09,76.23816241125834,76.69087382125888,75.85977221556443,75.94085693359375,54084300,9,4,2,1,2004
2004-01-12,76.04894432082905,76.52192546252782,75.92056151589318,76.50165557861328,31564100,12,0,3,1,2004
2004-01-13,76.41385558762637,76.50845702436565,75.51519091215509,76.05574035644531,54239700,13,1,3,1,2004
2004-01-14,76.19083234431973,76.79895458685948,76.13001754251206,76.69084167480469,30112800,14,2,3,1,2004
2004-01-15,76.7381943744712,77.0692813817272,76.06926200937127,76.88008880615234,38408700,15,3,3,1,2004
2004-01-16,77.05575258014495,77.23818676427834,76.77871697429771,77.18413543701172,31922700,16,4,3,1,2004
2004-01-20,77.38681266427326,77.4678973597061,76.90707314862226,77.16383361816406,29863000,20,1,4,1,2004
2004-01-21,77.11652937526381,77.90709091638574,76.83949904264766,77.7719497680664,30725000,21,2,4,1,2004
2004-01-22,77.79897660011996,77.96114082008228,77.42059170183866,77.56924438476562,29888500,22,3,4,1,2004
2004-01-23,77.70437999785179,77.95438725020536,76.99490316191533,77.3192367553711,44245300,23,4,4,1,2004
2004-01-26,77.29222748728625,78.33279136287571,77.2854691395897,78.29225158691406,30460600,26,0,5,1,2004
2004-01-27,78.21117835359556,78.71794624789531,77.46791980631117,77.48818969726562,35322800,27,1,5,1,2004
2004-01-28,77.69092031985888,77.89362444035534,76.3125106490166,76.60305786132812,52621300,28,2,5,1,2004
2004-01-29,76.73144239610546,76.92739333854118,76.05575162430429,76.6773910522461,60117100,29,3,5,1,2004
2004-01-30,76.70441414662004,76.83955539404715,76.41386690854107,76.6773910522461,30984400,30,4,5,1,2004
2004-02-02,76.82602925509025,77.48820839836797,76.43413257346756,77.00846862792969,38832400,2,0,6,2,2004
2004-02-03,76.85306055891151,77.12333787620888,76.65035643727177,76.88008880615234,25093500,3,1,6,2,2004
2004-02-04,76.4814159372569,76.84628945732176,76.21113868293739,76.25167846679688,39332600,4,2,6,2,2004
2004-02-05,76.46785865896788,76.71786588868284,76.20433989350674,76.47461700439453,37226800,5,3,6,2,2004
2004-02-06,76.6367882681401,77.50167097856242,76.48813558570357,77.33274841308594,37216000,6,4,6,2,2004
2004-02-09,77.48144320478174,77.6165844236734,77.22468262155317,77.35306549072266,24851300,9,0,7,2,2004
2004-02-10,77.21789927481977,77.79899344016589,77.20438773485976,77.60304260253906,27908100,10,1,7,2,2004
2004-02-11,77.60308561680104,78.64365004418802,77.14361567685238,78.42742919921875,42965700,11,2,7,2,2004
2004-02-12,78.35983649960207,78.56254057823942,78.09631758879654,78.14361572265625,27814700,12,3,7,2,2004
2004-02-13,78.25845669321575,78.51521717222204,77.53546821972418,77.79222869873047,44739900,13,4,7,2,2004
2004-02-17,78.27875145294787,78.67065322052129,78.22469497015639,78.4949722290039,23984300,17,1,8,2,2004
2004-02-18,78.51524374482347,78.78552100925982,77.94090777983999,78.15037536621094,28618000,18,2,8,2,2004
2004-02-19,78.60306060911557,78.64360038097419,77.74493096731379,77.85980224609375,51146200,19,3,8,2,2004
2004-02-20,78.02874761999908,78.08279894655742,77.24494410114013,77.62332916259766,46728800,20,4,8,2,2004
2004-02-23,77.8530411149993,77.8800693469746,77.14356420219497,77.42735290527344,36357000,23,0,9,2,2004
2004-02-24,77.2111668545998,77.69766493826451,76.37331190779416,77.29225158691406,43953000,24,1,9,2,2004
2004-02-25,77.33951113335755,77.7449242824092,77.24491490374909,77.61654663085938,31213600,25,2,9,2,2004
2004-02-26,77.44090025878543,77.90037007406005,77.25846090949881,77.66387939453125,29683000,26,3,9,2,2004
2004-02-27,77.83279733859597,78.20442405392426,77.45440711911989,77.71792602539062,39312000,27,4,9,2,2004
2004-03-01,77.9949714048469,78.60984721150437,77.87334688247029,78.48822784423828,33130800,1,0,10,3,2004
2004-03-02,78.33957225506157,79.03553276993331,77.85983253272386,78.02875518798828,38556400,2,1,10,3,2004
2004-03-03,77.87333355535449,78.29226353964793,77.65035444330591,78.17063903808594,31346200,3,2,10,3,2004
2004-03-04,78.19089502026158,78.44765552005906,78.05575384528234,78.37332916259766,21060000,4,3,10,3,2004
2004-03-05,77.98820140442699,79.0220071126343,77.89360514061127,78.6368637084961,55905600,5,4,10,3,2004
2004-03-08,78.6098113440302,78.79900896870971,77.64357911087775,77.67736053466797,39281600,8,0,11,3,2004
2004-03-09,77.77199049548584,77.84631687720758,77.19089614117608,77.3665771484375,39746100,9,1,11,3,2004
2004-03-10,77.51522176890803,77.54900320379893,76.05572768672138,76.06924438476562,67671800,10,2,11,3,2004
2004-03-11,75.94759305149354,76.53544033103054,75.06919357284345,75.08271026611328,89134800,11,3,11,3,2004
2004-03-12,75.49490844052194,76.15708230161377,75.39355382562955,76.06924438476562,54012200,12,4,11,3,2004
2004-03-15,75.85978380269961,75.91384028964264,74.9340909505745,75.13679504394531,57677200,15,0,12,3,2004
2004-03-16,75.52868018944224,75.71787269692028,74.89352949567235,75.53543853759766,59832600,16,1,12,3,2004
2004-03-17,75.79897916185885,76.52872631878684,75.74492267132106,76.38007354736328,41607300,17,2,12,3,2004
2004-03-18,76.15032983719877,76.53547327946436,75.63005033470711,76.40033721923828,60014300,18,3,12,3,2004
2004-03-19,76.22063612132462,76.32912290179898,75.29169316757893,75.30525207519531,48636200,19,4,12,3,2004
2004-03-22,74.9526620116972,74.97300295928883,73.97625514185087,74.34918975830078,62752100,22,0,13,3,2004
2004-03-23,74.75603487830782,74.85774480393505,74.15256253894971,74.22036743164062,54080200,23,1,13,3,2004
2004-03-24,74.30173590884888,74.68144744391878,73.80675036647703,74.2813949584961,51584300,24,2,13,3,2004
2004-03-25,74.64078161177783,75.4680149254215,74.4441437607328,75.26459503173828,49873600,25,3,13,3,2004
2004-03-26,75.23745579691129,75.8002462312172,75.1289690040275,75.28491973876953,37409500,26,4,13,3,2004
2004-03-29,75.69176837476112,76.44441471679981,75.65786850893268,76.34270477294922,44113600,29,0,14,3,2004
2004-03-30,76.14602066265364,76.66812376772734,76.09177470615323,76.6003189086914,39059900,30,1,14,3,2004
2004-03-31,76.61391251999984,76.89191929312679,76.2002959673651,76.6884994506836,48517600,31,2,14,3,2004
2004-04-01,76.6681831998837,77.21063283902915,76.65462428683747,77.14960479736328,45103800,1,3,14,4,2004
2004-04-02,77.84798062261105,77.86832157234596,77.23094939686537,77.73271179199219,50987700,2,4,14,4,2004
2004-04-05,77.61065529602999,78.23446851754066,77.59709638824982,78.15988159179688,30251800,5,0,15,4,2004
2004-04-06,77.86153264893831,78.09885231440302,77.71914084965948,77.90899658203125,28420900,6,1,15,4,2004
2004-04-07,77.94288505928088,77.96323117607747,77.37331794529561,77.72590637207031,45890500,7,2,15,4,2004
2004-04-08,78.25481136970022,78.25481136970022,77.12244862307034,77.54962921142578,46929700,8,3,15,4,2004
2004-04-12,77.69203406590077,78.0310637081784,77.68525202456432,77.85476684570312,23085200,12,0,16,4,2004
2004-04-13,78.15313896541421,78.18026196603898,76.63428196952741,76.76311492919922,56210300,13,1,16,4,2004
2004-04-14,76.35624649066088,77.05464663497135,76.31556459431071,76.8851318359375,62322300,14,2,16,4,2004
2004-04-15,76.92584510522676,77.14960597277208,76.18676276314355,76.59359741210938,61602500,15,3,16,4,2004
2004-04-16,76.87835716704927,77.33266080363903,76.60713760113383,77.18348693847656,47059200,16,4,16,4,2004
2004-04-19,76.99363117306311,77.29197373020641,76.80377023446803,77.18348693847656,28277600,19,0,17,4,2004
2004-04-20,77.35301559548729,77.51574839879265,75.79347694649807,75.8884048461914,53299400,20,1,17,4,2004
2004-04-21,76.07823823627716,76.58678262334634,75.8544826375843,76.39692687988281,50177300,21,2,17,4,2004
2004-04-22,76.26811426248976,77.7530606491532,76.2409912690243,77.46827697753906,62071500,22,3,17,4,2004
2004-04-23,77.58355910784049,77.68526905746056,77.15638352725568,77.54287719726562,29395700,23,4,17,4,2004
2004-04-26,77.63779946209426,77.93614724644999,77.02754498190417,77.43437957763672,35515200,26,0,18,4,2004
2004-04-27,77.45474093573688,78.0582134922664,77.27166196908696,77.50220489501953,43485500,27,1,18,4,2004
2004-04-28,77.22414973198117,77.30551868553252,76.28164800602778,76.49862670898438,50165800,28,2,18,4,2004
2004-04-29,76.43085740887548,76.83769201963193,75.37308638627213,75.82738494873047,69687600,29,3,18,4,2004
2004-04-30,76.05789296026863,76.20028475976318,75.19676012336905,75.23744201660156,48681400,30,4,18,4,2004
2004-05-03,75.5154794097149,76.13929283407164,75.50191532434295,76.04436492919922,33758000,3,0,19,5,2004
2004-05-04,76.11215506366861,76.79699639291057,75.71210256695122,75.98332214355469,51185100,4,1,19,5,2004
2004-05-05,76.22064846920527,76.59357798065368,76.05113364404275,76.47152709960938,34405000,5,2,19,5,2004
2004-05-06,75.95621173852209,76.34270538973075,75.26459342647914,75.8138198852539,54997000,6,3,19,5,2004
2004-05-07,75.41372007639514,76.09856109008204,74.55936431884766,74.55936431884766,60950000,7,4,19,5,2004
2004-05-10,74.20681423422369,74.41701096969932,73.4745089211586,73.79319763183594,75279400,10,0,20,5,2004
2004-05-11,74.22034680272839,74.62040435282114,74.13220098404773,74.41698455810547,48300600,11,1,20,5,2004
2004-05-12,74.29494188220205,74.95266009447296,73.27107110310465,74.89163208007812,90830500,12,2,20,5,2004
2004-05-13,74.42377645966008,75.13573548914917,74.33562545611788,74.57972717285156,57393700,13,3,20,5,2004
2004-05-14,74.55261180952778,75.08827923307673,74.09153131667432,74.61363983154297,54123100,14,4,20,5,2004
2004-05-17,73.83386551369563,74.24748203753089,73.50839999626596,73.97625732421875,55020400,17,0,21,5,2004
2004-05-18,74.24069780690408,74.54582754032155,74.13221102868837,74.34918975830078,30193100,18,1,21,5,2004
2004-05-19,74.92553726069468,75.38661769691849,74.01015842834498,74.09152221679688,54804100,19,2,21,5,2004
2004-05-20,74.21358341686602,74.49837223568528,73.93558181227158,74.328857421875,38082900,20,3,21,5,2004
2004-05-21,74.56615642358949,74.95943192400159,74.22712689009909,74.4576644897461,47480400,21,4,21,5,2004
2004-05-24,74.94591208330642,75.10186803696594,74.3695625708123,74.76961517333984,40961500,24,0,22,5,2004
2004-05-25,74.51872863032403,75.92909341510016,74.31530874231844,75.8409423828125,48668000,25,1,22,5,2004
2004-05-26,75.71206877049373,76.13924406882474,75.61035888807791,76.10533905029297,35977000,26,2,22,5,2004
2004-05-27,76.30878621006106,76.64103378359574,75.98331550412202,76.53254699707031,45306900,27,3,22,5,2004
2004-05-28,76.43761100791514,76.5393157428714,76.18672725760113,76.5257568359375,23367200,28,4,22,5,2004
2004-06-01,76.25453458283972,76.52575928883861,75.85448215070662,76.4240493774414,41044700,1,1,23,6,2004
2004-06-02,76.64102690496888,76.94615663437247,76.25453338626906,76.70883178710938,39774200,2,2,23,6,2004
2004-06-03,76.49187329642577,76.74953915917892,75.99011082802676,76.00366973876953,38688300,3,3,23,6,2004
2004-06-04,76.60710906982422,77.01394344035889,76.42403024051683,76.60710906982422,32739500,4,4,23,6,2004
2004-06-07,76.91223614173558,77.84795574276062,76.90545410293095,77.77336883544922,31643800,7,0,24,6,2004
2004-06-08,77.54963414758339,77.92256361127873,77.41401920090951,77.88188171386719,32846500,8,1,24,6,2004
2004-06-09,77.64454490677245,77.77337261123576,77.10887762515735,77.15634155273438,36737600,9,2,24,6,2004
2004-06-10,77.32585224570254,77.53604888916016,77.25126533869889,77.53604888916016,21711000,10,3,24,6,2004
2004-06-14,77.17669377740104,77.19703472459572,76.53253964139215,76.76985931396484,34633000,14,0,25,6,2004
2004-06-15,77.23093022760305,77.603859617603,76.96648760032264,77.31229400634766,37445000,15,1,25,6,2004
2004-06-16,77.29874420166016,77.43435396432056,77.09532438448872,77.29874420166016,26633400,16,2,25,6,2004
2004-06-17,77.19704584749968,77.34621971266215,76.84445730790064,77.18348693847656,28402400,17,3,25,6,2004
2004-06-18,77.08411643311676,77.73062712124987,77.02287083945461,77.32910919189453,31799800,18,4,25,6,2004
2004-06-21,77.41080272083627,77.6762107719424,76.98886944345571,77.03650665283203,25284000,21,0,26,6,2004
2004-06-22,76.9888359474404,77.49923662243765,76.67579082315646,77.42437744140625,37334000,22,1,26,6,2004
2004-06-23,77.31552259107313,78.15257709286499,77.18621937857438,78.0913314819336,35580000,23,2,26,6,2004
2004-06-24,77.96201069523714,78.21381026490405,77.75785351275427,77.84632110595703,35272100,24,3,26,6,2004
2004-06-25,77.85994021718943,78.22062260465889,77.36314783968844,77.47203063964844,32837900,25,4,26,6,2004
2004-06-28,77.9348062059145,77.99605700886373,77.17941771135807,77.20663452148438,40824500,28,0,27,6,2004
2004-06-29,77.26104320089591,77.69658465270462,77.18618402711031,77.52645111083984,28418100,29,1,27,6,2004
2004-06-30,77.62855941084365,78.11854501342772,77.34273620669144,77.94160461425781,52230600,30,2,27,6,2004
2004-07-01,77.75105652317947,77.8531377233298,76.61456530193419,76.85955810546875,57734700,1,3,27,7,2004
2004-07-02,77.00926429350547,77.097731883837,76.62816155285608,76.81871032714844,34615100,2,4,27,7,2004
2004-07-06,76.4715864935083,76.52602525262294,75.96798773322539,76.14492797851562,38698200,6,1,28,7,2004
2004-07-07,76.0905614901001,76.60776916868133,76.04973108118214,76.36958312988281,29839800,7,2,28,7,2004
2004-07-08,76.09053948879783,76.43761344044405,75.67541314461002,75.8387451171875,45291100,8,3,28,7,2004
2004-07-09,76.02931075532771,76.17902916736341,75.79792633889095,76.03611755371094,27412900,9,4,28,7,2004
2004-07-12,75.89317378510182,76.24705448638255,75.53929827588513,76.07011413574219,35691300,12,0,29,7,2004
2004-07-13,76.1654031534173,76.2334555499574,75.94763236924997,76.12457275390625,26752000,13,1,29,7,2004
2004-07-14,75.71627611855767,76.48527829733028,75.62100169612802,75.8932113647461,54089400,14,2,29,7,2004
2004-07-15,76.04291999967899,76.15861480520779,75.3351635299191,75.4032211303711,38403500,15,3,29,7,2004
2004-07-16,75.92720935864516,75.9952617481845,75.15820749192793,75.34194946289062,40871200,16,4,29,7,2004
2004-07-19,75.36916864997016,75.51208022029937,74.85196116301854,75.0220947265625,39592800,19,0,30,7,2004
2004-07-20,75.21946753427605,76.15180154546304,75.02891873013634,75.97486114501953,46679800,20,1,30,7,2004
2004-07-21,76.09736326911553,76.26069008607962,74.48449472638916,74.57296752929688,56241100,21,2,30,7,2004
2004-07-22,74.42321649964005,75.12416585697501,74.02169864349665,74.77709197998047,72477100,22,3,30,7,2004
2004-07-23,74.60017903830617,74.66142463902882,73.96728187051299,74.1510238647461,49610500,23,4,30,7,2004
2004-07-26,74.3075544800224,74.47088128594233,73.64062846841227,74.00811767578125,49679100,26,0,31,7,2004
2004-07-27,74.21226728632006,74.93363198086179,74.1578232963753,74.7022476196289,51295100,27,1,31,7,2004
2004-07-28,74.5525205393022,75.11055835205991,73.89920316586829,74.92681121826172,65862300,28,2,31,7,2004
2004-07-29,75.22626601405928,75.45084359070519,74.85877685011093,75.2466812133789,52200500,29,3,31,7,2004
2004-07-30,75.07655196116077,75.47126314432975,74.92683356809218,75.43042755126953,41581700,30,4,31,7,2004
2004-08-02,74.98806112663891,75.78428485172304,74.89278675912783,75.58692932128906,38263100,2,0,32,8,2004
2004-08-03,75.49171770825124,75.58018535389155,74.96770825134368,75.0017318725586,40948800,3,1,32,8,2004
2004-08-04,74.78394712832262,75.36920730242464,74.61381347752707,74.99491119384766,40763200,4,2,32,8,2004
2004-08-05,75.05616083118129,75.11740645231525,73.68147804674986,73.76995086669922,50772000,5,3,32,8,2004
2004-08-06,73.24591917658253,73.47049678563555,72.55858313733397,72.71510314941406,74729000,6,4,32,8,2004
2004-08-09,72.83078522159485,73.14383559749695,72.72870922082802,72.81717681884766,37476300,9,0,33,8,2004
2004-08-10,73.02814553109003,73.77673753221056,72.99412192598986,73.75631713867188,55870600,10,1,33,8,2004
2004-08-11,73.27991634077597,73.72226456981376,72.88520529381528,73.60657501220703,52933200,11,2,33,8,2004
2004-08-12,73.27992258155525,73.46366453033973,72.56535959748076,72.80355072021484,50015900,12,3,33,8,2004
2004-08-13,72.88520613605083,73.05533967287263,72.53813226715654,72.94645690917969,41634700,13,4,33,8,2004
2004-08-16,72.91244387631919,73.93324531777454,72.88522188149929,73.70186614990234,45731900,16,0,34,8,2004
2004-08-17,74.00810116138281,74.36878349033557,73.85838279267087,74.11698913574219,40701600,17,1,34,8,2004
2004-08-18,73.8515727614706,74.97445528556226,73.83115756518853,74.87918090820312,43165400,18,2,34,8,2004
2004-08-19,74.72945221686396,74.87236376314927,74.30071757800803,74.6613998413086,39881600,19,3,34,8,2004
2004-08-20,74.59339599579975,75.28753898537158,74.52534357596987,75.18546295166016,44870900,20,4,34,8,2004
2004-08-23,75.233102458615,75.38281570997881,74.89283515702391,74.99491119384766,33745100,23,0,35,8,2004
2004-08-24,75.29431755305181,75.35556834237924,74.75669481146598,75.09696197509766,30453100,24,1,35,8,2004
2004-08-25,75.08332897584071,75.72302750329958,74.79069910330011,75.60733795166016,38551400,25,2,35,8,2004
2004-08-26,75.51206359242025,75.75024949052,75.43720442557988,75.60733795166016,26629500,26,3,35,8,2004
2004-08-27,75.67541695116515,75.96804692667182,75.57334095325061,75.84555053710938,24902900,27,4,35,8,2004
2004-08-30,75.68901453423565,75.77067531529264,75.16500029282176,75.21944427490234,26726500,30,0,36,8,2004
2004-08-31,75.30796589499425,75.64823321562864,74.92686296527799,75.61420440673828,44125300,31,1,36,8,2004
2004-09-01,75.50527290726544,75.97484320089386,75.18542617132569,75.75707244873047,52778300,1,2,36,9,2004
2004-09-02,75.70262912725818,76.69620851723018,75.70262912725818,76.61454772949219,42736600,2,3,36,9,2004
2004-09-03,76.4444252632276,76.77788564305033,76.22665447753816,76.301513671875,30480500,3,4,36,9,2004
2004-09-07,76.58732111696952,76.98883381130281,76.43760275906082,76.80509185791016,37338800,7,1,37,9,2004
2004-09-08,76.64176972275963,76.94120126457278,76.43080057295307,76.61454772949219,32963100,8,2,37,9,2004
2004-09-09,76.60779256811925,76.81875666805489,76.24030319941123,76.54654693603516,34314800,9,3,37,9,2004
2004-09-10,76.57372632605879,77.08412711221169,76.2742947287868,76.94121551513672,27900600,10,4,37,9,2004
2004-09-13,77.11135005631647,77.40398005164928,76.90719285459042,77.1930160522461,44398100,13,0,38,9,2004
2004-09-14,77.10451749550492,77.36992538564105,77.0296583273062,77.3495101928711,28048900,14,1,38,9,2004
2004-09-15,77.10454176259502,77.14537216098549,76.68260860832211,76.76427459716797,38295000,15,2,38,9,2004
2004-09-16,76.79833372180681,77.15221464509614,76.76431010476531,76.99568939208984,23911700,16,3,38,9,2004
2004-09-17,77.18630624981293,77.46648924301496,77.00863457057328,77.32298278808594,33683000,17,4,38,9,2004
2004-09-20,76.99496294815553,77.21364019184793,76.72845022033283,76.85829162597656,37149400,20,0,39,9,2004
2004-09-21,77.04965451931876,77.54167975487232,76.90614802789533,77.19316101074219,40920800,21,1,39,9,2004
2004-09-22,76.87879563222475,76.8924606796526,76.17492838195804,76.22959899902344,49042100,22,2,39,9,2004
2004-09-23,76.26376975002981,76.33210541947423,75.819580078125,75.819580078125,44068700,23,3,39,9,2004
2004-09-24,75.96992135957758,76.35261049147603,75.94258604917931,76.16809844970703,34981100,24,4,39,9,2004
2004-09-27,75.92209220272552,75.99042787758263,75.56674356526185,75.68291473388672,39355100,27,0,40,9,2004
2004-09-28,75.7922624405925,76.20228173833846,75.45057882352448,76.04510498046875,41662900,28,1,40,9,2004
2004-09-29,75.997245547587,76.4346000225967,75.85373909925663,76.42776489257812,33325700,29,2,40,9,2004
2004-09-30,76.22958621589324,76.52343421624737,76.03140917252172,76.37309265136719,43536700,30,3,40,9,2004
2004-10-01,76.71481559697375,77.6646957397461,76.6806451460394,77.6646957397461,62824300,1,4,40,10,2004
2004-10-04,77.9721944442871,78.20454199734162,77.76718741783905,77.79451751708984,33082400,4,0,41,10,2004
2004-10-05,77.80135506705292,78.01320244541532,77.58951290236854,77.83552551269531,36910600,5,1,41,10,2004
2004-10-06,77.7466940564125,78.36856079101562,77.68519350306246,78.36856079101562,42297800,6,2,41,10,2004
2004-10-07,78.16354690997842,78.1772171751161,77.46651458463485,77.52801513671875,39388800,7,3,41,10,2004
2004-10-08,77.32298991138735,77.74667418487306,76.77629413528521,76.88563537597656,51872600,8,4,41,10,2004
2004-10-11,77.07014027280255,77.23414691605572,76.97446929643175,77.19998168945312,20229100,11,0,42,10,2004
2004-10-12,76.67377961824708,77.10430418916546,76.49610794212137,76.8992919921875,41754700,12,1,42,10,2004
2004-10-13,77.22050926789483,77.26834477305344,76.07245193040904,76.22279357910156,54212600,13,2,42,10,2004
2004-10-14,76.3184370818579,76.48927885494464,75.56673432301166,75.60773468017578,64082200,14,3,42,10,2004
2004-10-15,75.86741361721222,76.35943876644369,75.55990050578119,76.03142547607422,63482200,15,4,42,10,2004
2004-10-18,75.77856747491879,76.4687696162428,75.64872607437995,76.31842803955078,43535100,18,0,43,10,2004
2004-10-19,76.55078022048968,76.6942918994741,75.57356505929356,75.67607116699219,55851900,19,1,43,10,2004
2004-10-20,75.43005534560797,75.73073852492783,74.9995359682266,75.52572631835938,57118500,20,2,43,10,2004
2004-10-21,75.71027848882672,76.07246239394195,75.31392412660715,76.01779174804688,53218300,21,3,43,10,2004
2004-10-22,75.98359503835725,76.02459539895963,75.07471547803539,75.1635513305664,48752400,22,4,43,10,2004
2004-10-25,74.99954385790687,75.25239157744969,74.72619595828606,75.07471466064453,43990900,25,0,44,10,2004
2004-10-26,75.25924312903358,76.26379395104351,75.08840129437009,76.22279357910156,54337400,26,1,44,10,2004
2004-10-27,76.1134304267633,77.2888227456199,75.9357587236264,77.13848114013672,73896000,27,2,44,10,2004
2004-10-28,77.07013591809128,77.60316138880437,76.87195884575596,77.37081909179688,54413300,28,3,44,10,2004
2004-10-29,77.30249706373299,77.65784570232738,77.15215545036226,77.35716247558594,48820200,29,4,44,10,2004
2004-11-01,77.60316547060982,77.79450742260425,77.35715289985208,77.56900024414062,36720900,1,0,45,11,2004
2004-11-02,77.67833708007117,78.29336851339532,77.3708239702477,77.5963363647461,56210000,2,1,45,11,2004
2004-11-03,78.607720221009,78.8332326254535,78.0678595620407,78.57355499267578,76960200,3,2,45,11,2004
2004-11-04,78.43686838313339,79.72843167766791,78.36853272154977,79.64643096923828,55350300,4,3,45,11,2004
2004-11-05,79.98813790196617,80.39132207288824,79.60544870047323,80.14530944824219,63287200,5,4,45,11,2004
2004-11-08,79.94027031110852,80.1111120533232,79.76259343937592,80.02910614013672,33863800,8,0,46,11,2004
2004-11-09,80.00863243878351,80.29564540938968,79.78995514493909,79.87195587158203,44658100,9,1,46,11,2004
2004-11-10,79.99495696187259,80.32981061943498,79.78994994494781,79.93345642089844,45265400,10,2,46,11,2004
2004-11-11,80.07693626029072,80.71930283640414,80.02226565515853,80.5416259765625,37863200,11,3,46,11,2004
2004-11-12,80.61679389249886,81.32066096413477,80.41861686618888,81.17715454101562,55583700,12,4,46,11,2004
2004-11-15,81.21900538478577,81.40405904560505,81.0339517239665,81.37664794921875,35297900,15,0,47,11,2004
2004-11-16,81.12299680549972,81.15726849684052,80.69120173188573,80.79400634765625,40028700,16,1,47,11,2004
2004-11-17,81.12987960049794,81.65762931322294,80.92425984123342,81.27381134033203,54494000,17,2,47,11,2004
2004-11-18,81.23955212476088,81.42461098236993,81.033937563019,81.38348388671875,31854300,18,3,47,11,2004
2004-11-19,81.35607646707243,81.36978724349906,80.28686598747367,80.47877502441406,54276500,19,4,47,11,2004
2004-11-22,80.30738534054281,80.95851092630535,80.21143087175697,80.86255645751953,37560200,22,0,48,11,2004
2004-11-23,80.82830414496662,81.05448483096559,80.44448617778845,80.98594665527344,41968800,23,1,48,11,2004
2004-11-24,81.06135103032487,81.28067637342122,80.91056910561318,81.17787170410156,29724800,24,2,48,11,2004
